"445 ICIAM International Congress on Industrial and Applied Mathematics","B3"
"446 ASSETS International ACM SIGACCESS Conference on Computers and Accessibility","B5"
"447 IBIMA International Business Information Management","B3"
"448 ICALP International Colloquium on Automata_ Languages and Programming","A2"
"449 ICTAC International Colloquium on Theoretical Aspects of Computing","B3"
"450 CCRTS International Command and Control Research and Technology Symposium","B3"
"451 ICSC International Computer Science Conference","B2"
"452 COCOON International Computing and Combinatorics Conference","B2"
"453 ICER International Computing Education Reserch Workshop","B5"
"454 ICTL International Conferece on Temporal Logic","B4"
"455 GSDI International Conference for Global Spatial Data Infrastructure","B3"
"456 CISST International Conference Image Science_ Systems and Technology","B3"
"457 BPM International Conference in Business Process Management","B2"
"458 I-ESA International Conference Interoperability for Enterprise Software and Applications","B5"
"459 ACL International Conference of the Association of Computational Linguistics","A1"
"460 SCCC International Conference of the Chilean Computer Science Society","B2"
"461 3DIM International Conference on 3-D Digital Imaging and Modeling","B2"
"462 Web3D International Conference on 3D Web Technology","B3"
"463 ADHOC-NOW International Conference on AD-HOC Networks and Wireless","B3"
"464 AH International Conference on Adaptive Hypermedia and Adaptive Web- Based Systems","B2"
"465 AdCom International Conference on Advanced Computing and Communications","B3"
"466 ADMA International Conference on Advanced Data Mining and Applications","B3"
"467 AINA International Conference on Advanced Information Networking and Applications","B2"
"468 CAiSE International Conference on Advanced Information Systems Engineering","A2"
"469 ICAR International Conference on Advanced Robotics","B2"
"470 ACE International Conference on Advances in Computer Entertainment Technology","B4"
"471 AGO International Conference on Advances In Global Optimization: Methods and Applications","B5"
"472 XP International Conference on Agile Processes in Software Engineering and eXtreme Programming","B5"
"473 ALP International Conference on Algebraic and Logic Programming","B5"
"474 AMAST International Conference on Algebraic Methodology and Software Technology","B1"
"475 AlgOR International conference on Algorithmic Operations Research and Operations Research Case Competition","B5"
"476 ICA3PP International Conference on Algorithms and Architectures for Parallel Processing","B2"
"477 NLDB International Conference on Applications of Natural Language to Data Bases","B3"
"478 ACNS International Conference on Applied Cryptography and Network Security","B2"
"479 ASPLOS International Conference on Architectural Support for Programming Languages and Operating Systems","B3"
"480 ICAI International Conference on Artificial Intelligence","B1"
"481 AIL International Conference on Artificial Intelligence and Law","B4"
"482 AISC International Conference on Artificial Intelligence and Symbolic Computing","B5"
"483 AIED International Conference on Artificial Intelligence in Education","B2"
"484 AISAT International Conference on Artificial Intelligence in Science and Technology","B4"
"485 ICANN International Conference on Artificial Neural Networks","B1"
"486 ICAT International Conference on Artificial Reality and Telexistence","B2"
"487 AOSD International Conference on Aspect-Oriented Software Development","B1"
"488 AVBPA International Conference on Audio- and Video-Based Biometric Person","B1"
"489 CADE International Conference on Automated Deduction","A2"
"490 ICAPS International Conference on Automated Planning and Scheduling","B1"
"491 FG International Conference on Automatic Face and Gesture Recognition","B2"
"492 ARES International Conference on Availability_ Reliability and Security","B3"
"493 BIOCOMP International Conference on Bioinformatics and Computational Biology","B4"
"494 Broadnets International Conference on Broadband Communications_ Networks and Systems","B2"
"495 ICCB International Conference on Case-Based Reasoning","B3"
"496 CIC International Conference on Communications in Computing","B3"
"497 CC International Conference on Compiler Construction","B2"
"498 CASES International Conference on Compilers_ Architecture_ and Synthesis for Embedded Systems","B4"
"499 CCA International Conference on Computability and Complexity in Analysis","B5"
"500 ICCIMA International Conference on Computational Intelligence and Multimedia Applications","B2"
"501 CIMCA International Conference on Computational Intelligence for Modelling_ Control and Automation","B3"
"502 CIRAS International Conference on Computational Intelligence_ Robotics and Autonomous Systems","B4"
"503 COLING International Conference on Computational Linguistics","A2"
"504 ICCSA International Conference on Computational Science and its Applications","B2"
"505 CAV International Conference on Computer Aided Verification","A1"
"506 CAIP International Conference on Computer Analysis of Images and Patterns","B3"
"507 CIT International Conference on Computer and Information Technology","B3"
"508 ICCC International Conference on Computer Communication","B4"
"509 ICCCN International Conference on Computer Communications and Networks","A2"
"510 CDES International Conference on Computer Design","B5"
"511 ICCD International Conference on Computer Design","B1"
"512 CGIM International Conference on Computer Graphics and Imaging","B3"
"513 GRAPP International Conference on Computer Graphics Theory and Applications","B4"
"514 SAFECOMP International Conference on Computer Safety_ Reliability and Security","B2"
"515 CSCWD International Conference on Computer Supported Cooperative Work in Design","B4"
"516 ICVS International Conference on Computer Vision Systems","B2"
"517 VISAPP International Conference on Computer Vision Theory and Applications","B4"
"518 ICCAD International Conference on Computer-Aided Design","A1"
"519 CADUI International Conference on Computer-Aided Design of User","B2"
"520 CCCT International Conference on Computer_ Communication and Control Technologies","B3"
"521 CATA International Conference on Computers and their Applications","B3"
"522 ICCE International Conference on Computers in Education","B4"
"523 ICCI International Conference on Computing and Information","B3"
"524 CLA International Conference On Concept Lattices and Their Applications","B3"
"525 ER International Conference on Conceptual Modeling","B2"
"526 ICCS International Conference on Conceptual Structures","B2"
"527 CONCUR International Conference on Concurrency Theory","A2"
"528 ICCOPT International Conference on Continuous Optimization","B5"
"529 ICCAS International Conference on Control_ Automation and Systems","B3"
"530 CCO International Conference on Cooperative Control and Optimization","B4"
"531 CoopIS International Conference on Cooperative Information Systems","B1"
"532 CMV International Conference on Coordinated and Multiple Views in Exploratory Visualization","B4"
"533 DaWaK International Conference on Data Warehousing and Knowledge Discovery","B2"
"534 DEXA International Conference on Database and Expert Systems Applications","B2"
"535 DASFAA International Conference on Database Systems for Advanced Applications","B1"
"536 ICDT International Conference on Database Theory","B1"
"537 DSN International Conference on Dependable Systems and Networks","A2"
"538 DLT International Conference on Developments in Language Theory","B2"
"539 DGO International Conference on Digital Government Research","B4"
"540 DS International Conference on Discovery Science","B3"
"541 DMTCS International Conference on Discrete Mathematics and Theoretical Computer Science","B5"
"542 ICETE International Conference on E-Business and Telecommunication Networks","B3"
"543 ECWeb International Conference on Electronic Commerce and Web Technology","B5"
"544 CEAS International Conference on Email and Anti-Spam","B5"
"545 EANN International Conference on Engineering Applications of Neural Networks","B3"
"546 ICEE International Conference on Engineering Education","B2"
"547 ERSA International Conference on Engineering of Reconfigurable Systems and Algorithms","B3"
"548 ICEIS International Conference on Enterprise Information Systems","B2"
"549 EpiRob International Conference on Epigenetic Robotics","B3"
"550 EASE International Conference on Evaluation and Assessment in Software Engineering","B3"
"551 EMO International Conference on Evolutionary Multi-Criterion Optimization","B1"
"552 EDBT International Conference on Extending Database Technology","A2"
"553 FPL International Conference on Field-Programmable Logic and Applications","B1"
"554 FQAS International Conference on Flexible Query Answering Systems","B3"
"555 ICFEM International Conference on Formal Engineering Methods","B2"
"556 FMOODS International Conference on Formal Methods for Open Object-Based Distributed Systems","B3"
"557 FORMATS International Conference on Formal Modelling and Analysis of Timed Systems","B2"
"558 FPSAC International Conference on Formal Power Series and Algebraic Combinatorics","B3"
"559 FCS International Conference on Foundations of Computer Science","B5"
"560 FECS International Conference on Frontiers in Education: Computer Science and Computer Engineering","B5"
"561 ICFP International Conference on Functional Programming","B2"
"562 FSKD International Conference on Fuzzy Systems and Knowledge Discovery","B3"
"563 CyberGames International Conference on Games Research and Development","B5"
"564 GPCE International Conference on Generative Programming and Component Engineering","B1"
"565 ICGA International Conference on Genetic Algorithms","B2"
"566 GeoComp International Conference on GeoComputation","B2"
"567 GIScience International Conference on Geographic Information Science","B2"
"568 GeoS International Conference on Geospatial Semantics","B4"
"569 ICGeS International Conference on Global E-Security","B5"
"570 ICGT International Conference on Graph Transformation","B2"
"571 GCC International Conference on Grid and Cooperative Computing","B2"
"572 GCA International Conference on Grid Computing and Applications","B3"
"573 GADA International Conference on Grid computing_ High-performance and Distributed Applications","B4"
"574 CODES+ISSS International Conference on Hardware/Software Codesign and System Synthesis","B3"
"575 CHPC International Conference on High Performance Computing","B5"
"576 HiPC International Conference on High Performance Computing","B2"
"577 HPCN International Conference on High Performance Computing and Networking","B2"
"578 HCI International Conference on Human-Computer Interaction","B4"
"579 MobileHCI International Conference on Human-Computer Interaction with Mobile Devices and Services","B3"
"580 HIS International Conference on Hybrid Intelligent Systems","B3"
"581 ICIAP International Conference on Image Analysis and Processing","B2"
"582 ICIG International Conference on Image and Graphics","B3"
"583 CISST/IPCV International Conference on Image Processing_ Computer Vision_ and Pattern Recognition","B4"
"584 CIAA  International Conference on Implementation and Application of Automata","B2"
"585 ILP International Conference on Inductive Logic Programming","B2"
"586 IEA/AIE International Conference on Industrial_ Engineering and Other Applications of Applied Intelligent Systems","B3"
"587 ICINCO International Conference on Informatics in Control_ Automation and Robotics","B3"
"588 ICICS International Conference on Information and Communication Security","B2"
"589 IKE International Conference on Information and Knowledge Engineering","B4"
"590 CIKM International Conference on Information and Knowledge Management","B2"
"591 FUSION International Conference on Information Fusion","B2"
"592 IPMU International Conference on Information Processing and Management of Uncertainty in Knowledge-Based Systems","B2"
"593 SECRYPT International Conference on Information Security and Cryptology","B3"
"594 ICIS International Conference on Information Systems","B1"
"595 ISD International Conference on Information Systems Development","B3"
"596 ISTA International Conference on Information Systems Technology and its Application","B5"
"597 ICITA International Conference on Information Technology and Applications","B2"
"598 ITHE International Conference on Information Technology Based Higher","B3"
"599 IV International Conference on Information Visualization","B2"
"600 IFM International Conference on Integrated Formal Methods","B1"
"601 IAWTIC International Conference on Intelligent Agents_ Web Technologies_ and Internet Commerce","B3"
"602 IDEAL International Conference on Intelligent Data Engineering and Automated Learning","B5"
"603 ICIL International Conference on Intelligent Systems","B3"
"604 ISDA International Conference on Intelligent Systems Design and Applications","B3"
"605 ITS International Conference on Intelligent Tutoring Systems","B2"
"606 IUI International Conference on Intelligent User Interfaces","B3"
"607 IVA International Conference on Intelligent Virtual Agents","B3"
"608 EKAW International Conference on Knowledge Engineering and Knowledge Management","B3"
"609 KES International Conference on Knowledge-Based and Intelligent Information and Engineering Systems","B3"
"610 LREC International Conference on Language Resources and Evaluation","A2"
"611 ICLP International Conference on Logic Programming","B1"
"612 LPNMR International Conference on Logic Programming and Non-monotonic Reasoning","B2"
"613 ICML International Conference on Machine Learning","A2"
"614 ICMLA International Conference on Machine Learning and Applications","B3"
"615 MLMTA International Conference on Machine Learning and Applications","B4"
"616 ICMLC International Conference on Machine Learning and Cybernetics","B3"
"617 METMBS International Conference on Mathematics and Engineering Techniques in Medicine and Biological Sciences","B3"
"618 MPC International Conference on Mathematics of Program Construction","B2"
"619 MICCAI International Conference on Medical Image Computing and Computer Assisted Intervention","A2"
"620 MSE International Conference on Microelectronic Systems Education","B4"
"621 Mobiquitous International Conference on Mobile and Ubiquitous Systems: Networks and Services","B2"
"622 MDA/MDM International Conference on Mobile Data Access/Management","B5"
"623 MSV International Conference on Modeling_ Simulation and Visualization Methods","B4"
"624 ICMSO International Conference on Modelling_ Simulation and Optimisation","B4"
"625 ICMI International Conference on Multimodal Interfaces","B3"
"626 ISMIR International Conference on Music Information Retrieval","A2"
"627 ICNC International Conference on Natural Computation","B3"
"628 ICN International Conference on Networking","B2"
"629 ICONIP International Conference on Neural Information Processing","B2"
"630 NWeSP International Conference on Next Generation Web Services Practices","B3"
"631 ODBASE International Conference on Ontologies_ Databases and Applications of Semantics","B2"
"632 ICORD International Conference on Operational Research for Development","B4"
"633 OR International Conference on Operations Research","B4"
"634 ICOTA International Conference on Optimization: Techniques And Applications","B4"
"635 PDCS International Conference on Parallel and Distributed Computing and Systems","B2"
"636 PDCAT International Conference on Parallel and Distributed Computing_ Applications and Technologies","B2"
"637 PDIS International Conference on Parallel and Distributed Information Systems","B5"
"638 PDPTA International Conference on Parallel and Distributed Processing Techniques and Applications","B3"
"639 ICPADS International Conference on Parallel and Distributed Systems","B2"
"640 PACT International Conference on Parallel Architectures and Compilation Techniques","B3"
"641 ParCo International Conference on Parallel Computing","B4"
"642 ICPP International Conference on Parallel Processing","B1"
"643 IWPT International Conference on Parsing Technologies","B2"
"644 ICPR International Conference on Pattern Recognition","A2"
"645 P2P International Conference on Peer-to-Peer Computing","B1"
"646 PERVASIVE International Conference on Pervasive Computing","B1"
"647 PSC International Conference on Pervasive Systems and Computing","B4"
"648 CP International Conference on Principles and Practice of Constraint Programming","A2"
"649 OPODIS International Conference on Principles of Distributed Systems","B2"
"650 KR International Conference on Principles of Knowledge Representation and Reasoning","B1"
"651 PSOR  International Conference on Probability_ Statistics and Operational Research","B5"
"652 PROFES International Conference on Product Focused Software Process Improvement","B3"
"653 PLC International Conference on Programming Languages and Compilers","B5"
"654 Qsine International Conference on Quality of Service in Heterogeneous Wired/Wireless Networks","B5"
"655 QEST International Conference on Quantitative Evaluation of Systems","B2"
"656 RTCSA International Conference on Real-Time and Embedded Computing Systems and Applications","B2"
"657 RTCOMP International Conference on Real-Time Computing Systems and Applications","B5"
"658 Ada-Europe International Conference on Reliable Software Technologies","B2"
"659 RST International Conference on Reliable Software Technologies","B3"
"660 RTA International Conference on Rewriting Techniques and Applications","B2"
"661 SSDBM International Conference on Scientific and Statistical Database Management","B3"
"662 CSC International Conference on Scientific Computing","B4"
"663 SAM International Conference on Security and Management","B3"
"664 SCN International Conference on Security in Communication Networks","B2"
"665 ICSOC International Conference on Service Oriented Computing","B2"
"666 SEAL International Conference on Simulated Evolution and Learning","B5"
"667 ICSSEA International Conference on Software and Systems Engineering and their Applications","B3"
"668 ICSEA International Conference on Software Engineering Advances","B4"
"669 SEKE International Conference on Software Engineering and Knowledge Engineering","B2"
"670 SQM International Conference on Software Quality Management","B3"
"671 SOFTCOMM International Conference on Software_ Telecommunications and Computer Networks","B5"
"672 Interspeech International Conference on Spoken Language Processing","A1"
"673 ICSP International Conference on Stochastic Programming","B2"
"674 TE International Conference on Technology Education","B4"
"675 TIDSE International Conference on Technology for Interactive Digital Storytelling and Entertainment","B3"
"676 TSD International Conference on Text_ Speech and Dialogue","B2"
"677 ICATPN International Conference on the Application and Theory of Petri Nets","B2"
"678 PATAT International Conference on the Practice and Theory of Automated Timetabling","B3"
"679 ETHICOMP International Conference on the Social and Ethical Impacts of Information and Communication Technologies","B3"
"680 EuroCrypt International Conference on the Theory and Application of Cryptographic Techniques","A1"
"681 UML International Conference on the Unified Modeling Language","B4"
"682 TPHOLs International Conference on Theorem Proving in Higher Order Logics","B2"
"683 TABLEAUX International Conference on Theorem Proving with Analytic Tableaux and Related Methods","B2"
"684 SAT International Conference on Theory and Applications of Satisfiability Testing","B3"
"685 PKC International Conference on Theory and Practice of Public-Key Cryptography","B1"
"686 TACAS International Conference on Tools and Algorithms for the Construction and Analysis of Systems","A2"
"687 UbiComp International Conference on Ubiquitous Computing","A2"
"688 UIC International Conference on Ubiquitous Intelligence and Computing","B5"
"689 UM International Conference on User Modelling","B4"
"690 VMCAI International Conference on Verification_ Model Checking and Abstract Interpretation","B2"
"691 VLDB International Conference on Very Large Data Bases","A1"
"692 ICVS International Conference on Virtual Storytelling","B2"
"693 VSMM International Conference on Virtual Systems and MultiMedia","B2"
"694 VISUAL International Conference on Visual Information Systems","B3"
"695 VIIP International Conference on Visualization_ Imaging and Image Processing","B3"
"696 VLSID International Conference on VLSI Design","B2"
"697 WEBIST International Conference on Web Information Systems and Technologies","B3"
"698 WISE International Conference on Web Information Systems Engineering","B1"
"699 ICWL International Conference on Web-based Learning","B3"
"700 ICWN International Conference on Wireless Networks","B3"
"701 ALT International Conferences on Algorithmic Learning Theory","B3"
"702 ICEIMT International Confernce on Enterprise Integration and Modelling Technology","B4"
"703 MODSIM International Congress on Modelling and Simulation","B3"
"704 W4A International Cross-Disciplinary Conference on Web Accessibility","B4"
"705 IDEAS International Database Engineering and Applications Symposium","B3"
"706 IESS International Embedded Systems Symposium","B4"
"707 IFSA International Fuzzy Systems Association World Congress","B2"
"708 MEDINFO International Health (Medical) Informatics Congress","A2"
"709 Syroco International IFAC Symposium on Robot Control","B3"
"710 IJCAI International Joint Conference on Artificial Intelligence","A1"
"711 IJCAR International Joint Conference on Automated Reasoning","B1"
"712 AAMAS International Joint Conference on Autonomous Agents and Multiagents Systems","A2"
"713 IJCNLP International Joint Conference on Natural Language Processing","B2"
"714 TAPSOFT International Joint Conference on Theory and Practice of Software Development","B5"
"715 ILPS International Logic Programming Symposium","B5"
"716 DNA International Meeting on DNA Computing","B4"
"717 VECPAR International Meeting on High Performance Computing for Computational Science","B3"
"718 Virtual Concept International Meeting on Interactive Design and Manufacturing Methodologies_ Tools and Processes","B3"
"719 IMR International Meshing Roundtable Conference","B5"
"720 MMM International Multi-Media Modelling Conference","B2"
"721 INLG International Natural Language Generation Conference","B2"
"722 INOC International Network Optimization Conference","B2"
"723 IPPS International Parallel Processing Symposium","B2"
"724 PCS International Picture Coding Symposium","B2"
"725 QSIC International Quality Software Conference","B2"
"726 ISWC International Semantic Web Conference","A1"
"727 SPICE International Software Process Improvement and Capability Determination Conference","B3"
"728 SAS International Static Analysis Symposium","B1"
"729 CBSE International Symposium Component-Based Software Engineering","B2"
"730 CAGD International Symposium of Computer Aided Geometric Design","B3"
"731 FME International Symposium of Formal Methods Europe","B1"
"732 ISRR International Symposium of Robotics Research","B3"
"733 ISAAC International Symposium on Algorithms and Computation","B2"
"734 SAINT International Symposium on Applications and the Internet","B1"
"735 AAAAECC International Symposium on Applied Algebra_ Algebraic Algorithms and Error-Correcting Codes","B5"
"736 AMAI International Symposium on Artificial Intelligence and Mathematics","B3"
"737 ISAVIIA International Symposium on Audio_ Video_ Image Processing and Intelligent Applications","B5"
"738 ISADS International Symposium on Autonomous Decentralized Systems","B2"
"739 CIRSYS International Symposium on Circuits and Systems","B2"
"740 CompLife International Symposium on Computational Life Science","B3"
"741 DBPL International Symposium on Database Programming","B2"
"742 DARS International Symposium on Distributed Autonomous Robotic Systems","B1"
"743 DISC International Symposium on Distributed Computing","A2"
"744 DOA International Symposium on Distributed Objects and Applications","B1"
"745 ESEM International Symposium on Empirical Software Engineering and Measurement","B4"
"746 ISER International Symposium on Experimental Robotics","B2"
"747 FSR International Symposium on Field and Service Robotics","B5"
"748 FoIKS International Symposium on Foundations on Information and Knowledge Systems","B4"
"749 FroCoS International Symposium on Frontiers of Combining Systems","B2"
"750 FLOPS International Symposium on Functional and Logic Programming","B2"
"751 FCT International Symposium on Fundamentals of Computation Theory","B3"
"752 GD International Symposium on Graph Drawing","B3"
"753 HPCS International Symposium on High Performance Computing Systems and Applications","B3"
"754 HPCA International Symposium on High-Performance Computer Architecture","A2"
"755 IFL International Symposium on Implementation and Application of Functional Languages","B2"
"756 IPSN International Symposium on Information Processing in Sensor Networks","B1"
"757 IDA International Symposium on Intelligent Data Analysis","B4"
"758 ISIMP International Symposium on Intelligent Multimedia_ Video and Speech Processing","B2"
"759 LOPSTR International Symposium on Logic-based Program Synthesis and Transformation","B2"
"760 ISLPED International Symposium on Low Power Electronics and Design","B1"
"761 MFCSInternational Symposium on Mathematical Foundations of Computer Science","B2"
"762 ISMM International Symposium on Mathematical Morphology","B3"
"763 ISMP International Symposium on Mathematical Programming","B3"
"764 ISMM International Symposium on Memory Management","B4"
"765 MICRO International Symposium on Microarchitecture","A2"
"766 ISMAR International Symposium on Mixed and Augmented Reality","B1"
"767 WiOpt International Symposium on Modeling and Optimization in Mobile_ Ad Hoc_ and Wireless Networks","B2"
"768 NGDB International Symposium on Next Generation Database Systems and Applications","B5"
"769 ISPA International Symposium on Parallel and Distributed Processing and Applications","B5"
"770 I-SPAN International Symposium on Parallel Architectures_ Algorithms and Networks","B2"
"771 SPECTS International Symposium on Performance Evaluation of Computer and Telecommunication Systems","B3"
"772 PADL International Symposium on Practical Aspects of Declarative Languages","B2"
"773 RAID International Symposium on Recent Advances in Intrusion Detection","B1"
"774 ISRA International Symposium on Robotics and Automation","B3"
"775 ISSCS International Symposium on Signals_ Circuits and Systems","B3"
"776 SC International Symposium on Software Composition","B4"
"777 ISSTA International Symposium on Software Testing and Analysis","B3"
"778 SSTD International Symposium on Spatial and Temporal Databases","B2"
"779 ISSDQ International Symposium on Spatial Data Quality","B3"
"780 SOC International Symposium on System-on-Chip","B4"
"781 TIME International Symposium on Temporal Representation and Reasoning","B2"
"782 STACS International Symposium on Theoretical Aspects of Computer Science","B1"
"783 WBE International Symposium on Web-based Education","B4"
"784 ITC International Test Conference","A2"
"785 IWC International Web conference","B4"
"786 IWANN International Work-Conference on Artificial and Natural Neural Networks","B3"
"787 TAG+ International Workhop on Tree Adjoining Grammar and Related Formalisms","B3"
"788 AVI International Working Conference on Advanced Visual Interfaces","B3"
"789 ISWM-Mensura International Workshop in Software Measurement – International Conference on Software on Software Process and Product Measurement","B5"
"790 ANTS International Workshop on Ant Colony Optimization and Swarm Intelligence","B3"
"791 ARC International Workshop on Applied Reconfigurable Computing","B4"
"792 APPROX International Workshop on Approximation Algorithms for Combinatorial Optimization Problems","B5"
"793 WAIS International Workshop on Artificial Intelligence and Statistics","B2"
"794 IWCIA International Workshop on Combinatorial Image Analysis","B3"
"795 IWCS International Workshop on Computational Semantics","B2"
"796 EUROCAST International Workshop on Computer Aided Systems Theory","B2"
"797 CAMP International Workshop on Computer Architectures for Machine Perception","B5"
"798 SeCoGIS International Workshop on Conceptual Modeling for Geographic Information Systems","B5"
"799 CIA International Workshop on Cooperative Information Agents","B2"
"800 DIWeb International Workshop on Data Integration over the Web","B3"
"801 DASWIS International Workshop on Data Semantics in Web Information Systems","B4"
"802 DOLAP International Workshop on Data Warehousing and OLAP","B4"
"803 DBISP2P International Workshop on Databases_ Information Systems and Peerto- Peer Computing","B3"
"804 DALT International Workshop on Declarative Agent Languages and Technologies","B3"
"805 DEON International Workshop on Deontic Logic in Computer Science","B3"
"806 DL International Workshop on Description Logics","B2"
"807 DRCN International Workshop on Design of Reliable Communications Networks","B2"
"808 DSV-IS International Workshop on Design_ Specification and Verification of Interactive Systems","B2"
"809 DAS International Workshop on Document Analysis Systems","B3"
"810 HealthCom International Workshop on Enterprise Networking and Computing in Health Care Industry","B3"
"811 E4MAS International Workshop on Environments for Multiagent Systems","B3"
"812 FATES/RV International Workshop on Formal Approaches to Testing of Software","B4"
"813 FMICS International Workshop on Formal Methods for Industrial Critical Systems","B3"
"814 FOOL International Workshop on Foundations of Object-Oriented Languages","B2"
"815 IWFHR International Workshop on Frontiers in Handwriting Recognition","B2"
"816 WFLP International Workshop on Functional and (Constraint) Logic Programming","B4"
"817 GSD International Workshop on Global Software Development for the Practitioner","B4"
"818 WG International Workshop on Graph-Theoretic Concepts in Computer Science","B3"
"819 CRIWG International Workshop on Groupware","B2"
"820 HLPP International Workshop on High-level Parallel Programming and Applications","B5"
"821 Hot-P2P International Workshop on Hot Topics in Peer-to-Peer Systems","B4"
"822 HM International Workshop on Hybrid Metaheuristics","B4"
"823 IAIF International Workshop on Image Analysis and Information Fusion","B5"
"824 LCPC International Workshop on Languages and Compilers for Parallel Computing","B3"
"825 LCCS International Workshop on Logic and Complexity in Computer Science","B4"
"826 IWLS International Workshop on Logic and Synthesis","B2"
"827 LPMA International Workshop on Logic Programming and Multi-Agents","B5"
"828 MGC International Workshop on Middleware for Grid Computing","B4"
"829 MPAC International Workshop on Middleware for Pervasive and Ad-hoc Computing","B5"
"830 MEWS International Workshop on Mining for Enhanced Web Search","B4"
"831 MATA International Workshop on Mobility Aware Technologies and Applications","B4"
"832 MABS International Workshop on Multi-Agent-Based Simulation","B2"
"833 MNSA International Workshop on Multimedia Network Systems and Applications","B5"
"834 MMSP International Workshop on Multimedia Signal Processing","B1"
"835 MCS International Workshop on Multiple Classifier Systems","B1"
"836 NLPCS International Workshop on Natural Language Processing and Cognitive Science","B5"
"837 COSET International Workshop on Operating Systems_ Programming Environments and Management Tools for High-Performance Computing on Clusters","B4"
"838 IWPEC International Workshop on Parameterized and Exact Computation","B3"
"839 IPTPS International Workshop on Peer-to-Peer Systems","A2"
"840 PATMOS International Workshop on Power and Timing Modeling_ Optimization and  Simulation","B5"
"841 IWPSE International Workshop on Principles of Software Evolution","B3"
"842 IWQoS International Workshop on Quality of Service","A2"
"843 RANDOM International Workshop on Randomization and Computation","B4"
"844 RSP International Workshop on Rapid System Prototyping","B2"
"845 WRS International Workshop on Reduction Strategies in Rewriting and Programming","B5"
"846 RIDE International Workshop on Research Issues in Data Engineering","B3"
"847 RULE International Workshop on Rule-Based Programming","B4"
"848 SPW International Workshop on Security Protocols","B3"
"849 SemEval International Workshop on Semantic Evaluations","B3"
"850 SAPIR International Workshop on Service Assurance with Partial and Intermittent Resources","B4"
"851 SELMASInternational Workshop on Software Engineering for Large-Scale Multi- Agent Systems","B4"
"852 PROSim International Workshop on Software Process Simulation and Modeling","B3"
"853 SPR International Workshop on Statistical Techniques in Pattern Recognition","B2"
"854 SSPR International Workshop on Structural and Syntactic Pattern Recognition","B2"
"855 IWSSIP International Workshop on Systems_ Signals and Image Processing","B4"
"856 TAMODIAInternational Workshop on Task Models and Diagrams for User Interface Design","B4"
"857 WebDB International Workshop on the Web and Databases","A2"
"858 TAKMAInternational Workshop on Theory and Applications of Knowledge Management","B4"
"859 Virtual Rehabilitati International Workshop on Virtual Rehabilitation","B3"
"860 W2GIS International Workshop on Web and Wireless Geographical Information Systems","B4"
"861 FTP International Workshops on First-Order Theorem Proving","B4"
"862 WWW International World Wide Web Conference","B1"
"863 XSym International XML Database Symposium","B2"
"864 CAINE ISCA International Conference on Computer Applications in Industry and Engineering","B4"
"865 INAP Joint Conference on Application of Declarative Programming and Knowledge Management","B5"
"866 JCIS Joint Conference on Information Sciences","B2"
"867 NeMLaP Joint Conference on New Methods in Language Processing and Computational Natural Language Learning","B5"
"868 WorldHAPTICS Joint EUROHAPTICS Conference and Symposium on Haptics Interfaces for Virtual Environment and Teleoperator Systems","B3"
"869 JMLC Joint Modular Languages Conference","B2"
"870 LDTA Language Descriptions_ Tools and Applications","B4"
"871 CLIHC Latin American Conference on Human-Computer Interaction","B4"
"872 LANOMS Latin American Network Operations and Management Symposium","B3"
"873 LATIN Latin American Symposium on Theoretical Informatics","B4"
"874 LA-WEB Latin American Web Congress","B3"
"875 LAGOS Latin-American Algorithms_ Graphs and Optimization Symposium","B5"
"876 LADC Latin-American Symposium on Dependable Computing","B3"
"877 LPAR Logic Programming and Automated Reasoning","B1"
"878 MT Summit Machine Translation Summit","B1"
"879 MFPS Mathematical Foundations of Programming Semantics","B3"
"880 MIC Metaheuristic International Conference","B2"
"881 MDAI Modeling Decisions for Artificial Intelligence","B3"
"882 MISTA  Multidisciplinary International Scheduling Conference: Theory and Applications","B4"
"883 NOSSDAV Network and Operating System Support for Digital A/V","B2"
"884 NetStore Network Storage Symposium","B3"
"885 NIPS Neural Information Processing Systems","A1"
"886 NIME New Interfaces for Music Expression","B3"
"887 NAACL North American Chapter of the Association for Computational Linguistics Annual Meeting","A2"
"888 NAFIPS North American Fuzzy Information Processing Society International Conference","B1"
"889 PDC Participatory Design Conference","B2"
"890 PAM Passive and Active Measurement Conference","A2"
"891 PLoP Pattern Languages of Programs Conference","B2"
"892 PPoPP Principles and Practice of Parallel Programming","B4"
"893 RTSS Real Time Systems Symposium","A2"
"894 RAW Reconfigurable Architectures Workshop","B2"
"895 RSS Robotics: Science and Systems Conference","B4"
"896 RSA RSA Conference","A2"
"897 SWWS Semantic Web and Web Services","B2"
"898 PPSC SIAM Conference on Parallel Processing for Scientific Computing","B4"
"899 SDM SIAM International Conference on Data Mining","B2"
"900 AIS SIGED International Conference on Informatics Education and Research","B5"
"901 SITE Society for Information Technology and Teacher Education Conference","B3"
"902 SQC Software and Systems Quality Conferences","B5"
"903 SRIG-ET Software Education Conference","B5"
"904 SPLC Software Product Line Conference","B2"
"905 SMC Sound and Music Computing Conference","B4"
"906 PCNS SPIE Conference on Performance and Control of Network Systems","B4"
"907 VDEA SPIE Conference on Visual Data Exploration and Analysis","B5"
"908 VCIP SPIE International Conference on Visual Communications and Image Processing","B2"
"909 SRUTI Steps to Reducing Unwanted Traffic on the Internet Workshop","B4"
"910 SCSC Summer Computer Simulation Conference","B2"
